-1.900000000000000133e+00,-1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.200000000000000178e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.622000000000000242e+01
-1.300000000000000044e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.000000000000000111e-01,4.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.000000000000000888e-01,0.000000000000000000e+00,4.596000000000000796e+01,0.000000000000000000e+00
-3.000000000000000444e-01,-7.000000000000000666e-01,5.100000000000000533e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.139003820552036395e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.200000000000000178e+00,1.418485563625112889e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.000000000000000000e-01,1.984418992782282176e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.499449339866062019e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.400000000000000133e+00,-3.000000000000000444e-01,-1.725455814823642520e+00,3.001512791595728800e+02
-3.000000000000000444e-01,2.482574098371292450e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.100000000000000089e+00,-5.800000000000000711e-01,1.032685435867648671e+01,2.526147214976118391e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.000000000000000666e-01,-1.089357612321493418e+00,7.956042894370310314e+00,0.000000000000000000e+00
-1.100000000000000089e+00,-1.600000000000000089e+00,7.155714703708535751e+01,0.000000000000000000e+00
3.224452319158086055e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.790296304322693377e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000000e+00,-5.000000000000000000e-01,1.071148968718085257e+02,0.000000000000000000e+00
-1.600000000000000089e+00,6.526199489654369756e+01,0.000000000000000000e+00,0.000000000000000000e+00
